Random Seed: 123
train: Epoch:30	
loading annotations into memory...
Done (t=1.95s)
creating index...
index created!
load model: data/model/snake/kins_snake/29.pth
loading annotations into memory...
Done (t=2.23s)
creating index...
index created!
loading annotations into memory...
Done (t=2.54s)
creating index...
index created!
train: Epoch:31	
eta: 0:07:31  epoch: 30  step: 37490  mask_loss: 0.5260  ct_loss: 0.7292  wh_loss: 0.2340  py_loss: 1.1194  shape_loss: 0.1093  loss: 2.7180  data: 0.0137  batch: 0.4709  lr: 0.000100  max_mem: 4278
eta: 0:01:02  epoch: 33  step: 40995  mask_loss: 0.5298  ct_loss: 0.7364  wh_loss: 0.2745  py_loss: 1.3183  shape_loss: 0.1458  loss: 3.0047  data: 0.0132  batch: 0.4595  lr: 0.000100  max_mem: 4777
eta: 0:00:16  epoch: 33  step: 41095  mask_loss: 0.5278  ct_loss: 0.6597  wh_loss: 0.2672  py_loss: 1.2806  shape_loss: 0.1505  loss: 2.8858  data: 0.0128  batch: 0.4597  lr: 0.000100  max_mem: 4777
eta: 0:00:00  epoch: 33  step: 41129  mask_loss: 0.5277  ct_loss: 0.7111  wh_loss: 0.2545  py_loss: 1.2064  shape_loss: 0.1282  loss: 2.8279  data: 0.0133  batch: 0.4249  lr: 0.000100  max_mem: 4777
train: Epoch:35	
eta: 0:06:29  epoch: 34  step: 41230  mask_loss: 0.5396  ct_loss: 0.7215  wh_loss: 0.2609  py_loss: 1.2085  shape_loss: 0.1309  loss: 2.8614  data: 0.0137  batch: 0.4566  lr: 0.000100  max_mem: 4777
eta: 0:05:42  epoch: 34  step: 41330  mask_loss: 0.5488  ct_loss: 0.7189  wh_loss: 0.2809  py_loss: 1.3788  shape_loss: 0.1384  loss: 3.0658  data: 0.0142  batch: 0.5033  lr: 0.000100  max_mem: 4777
eta: 0:04:56  epoch: 34  step: 41430  mask_loss: 0.5191  ct_loss: 0.6982  wh_loss: 0.2620  py_loss: 1.2172  shape_loss: 0.1347  loss: 2.8313  data: 0.0140  batch: 0.4683  lr: 0.000100  max_mem: 4777
eta: 0:04:09  epoch: 34  step: 41530  mask_loss: 0.4814  ct_loss: 0.6604  wh_loss: 0.2214  py_loss: 0.9978  shape_loss: 0.1028  loss: 2.4638  data: 0.0138  batch: 0.4521  lr: 0.000100  max_mem: 4777
eta: 0:03:22  epoch: 34  step: 41630  mask_loss: 0.5235  ct_loss: 0.7206  wh_loss: 0.2665  py_loss: 1.3063  shape_loss: 0.1435  loss: 2.9604  data: 0.0143  batch: 0.4608  lr: 0.000100  max_mem: 4777
eta: 0:02:36  epoch: 34  step: 41730  mask_loss: 0.5341  ct_loss: 0.6962  wh_loss: 0.2922  py_loss: 1.3990  shape_loss: 0.1647  loss: 3.0861  data: 0.0132  batch: 0.4519  lr: 0.000100  max_mem: 4777
eta: 0:01:49  epoch: 34  step: 41830  mask_loss: 0.5423  ct_loss: 0.7471  wh_loss: 0.2671  py_loss: 1.2800  shape_loss: 0.1315  loss: 2.9681  data: 0.0149  batch: 0.4763  lr: 0.000100  max_mem: 4777
eta: 0:01:02  epoch: 34  step: 41930  mask_loss: 0.5375  ct_loss: 0.7501  wh_loss: 0.2773  py_loss: 1.4358  shape_loss: 0.1569  loss: 3.1576  data: 0.0139  batch: 0.4579  lr: 0.000100  max_mem: 4777
eta: 0:00:16  epoch: 34  step: 42030  mask_loss: 0.5303  ct_loss: 0.7300  wh_loss: 0.2842  py_loss: 1.3812  shape_loss: 0.1520  loss: 3.0777  data: 0.0140  batch: 0.4626  lr: 0.000100  max_mem: 4777
eta: 0:00:00  epoch: 34  step: 42064  mask_loss: 0.5326  ct_loss: 0.7364  wh_loss: 0.2929  py_loss: 1.4216  shape_loss: 0.1576  loss: 3.1411  data: 0.0138  batch: 0.4245  lr: 0.000100  max_mem: 4777
train: Epoch:36	
eta: 0:06:29  epoch: 35  step: 42165  mask_loss: 0.5229  ct_loss: 0.8294  wh_loss: 0.2858  py_loss: 1.3264  shape_loss: 0.1633  loss: 3.1279  data: 0.0132  batch: 0.4491  lr: 0.000100  max_mem: 4777
eta: 0:05:42  epoch: 35  step: 42265  mask_loss: 0.5540  ct_loss: 0.7815  wh_loss: 0.3044  py_loss: 1.4813  shape_loss: 0.1643  loss: 3.2854  data: 0.0127  batch: 0.4432  lr: 0.000100  max_mem: 4777
eta: 0:04:55  epoch: 35  step: 42365  mask_loss: 0.5363  ct_loss: 0.7519  wh_loss: 0.2936  py_loss: 1.4350  shape_loss: 0.1626  loss: 3.1794  data: 0.0136  batch: 0.4577  lr: 0.000100  max_mem: 4777
eta: 0:04:09  epoch: 35  step: 42465  mask_loss: 0.5050  ct_loss: 0.6960  wh_loss: 0.2372  py_loss: 1.1215  shape_loss: 0.1170  loss: 2.6767  data: 0.0138  batch: 0.4694  lr: 0.000100  max_mem: 4777
eta: 0:03:22  epoch: 35  step: 42565  mask_loss: 0.5391  ct_loss: 0.7770  wh_loss: 0.2753  py_loss: 1.3551  shape_loss: 0.1508  loss: 3.0974  data: 0.0132  batch: 0.4570  lr: 0.000100  max_mem: 4777
eta: 0:02:35  epoch: 35  step: 42665  mask_loss: 0.5389  ct_loss: 0.7782  wh_loss: 0.2762  py_loss: 1.3782  shape_loss: 0.1439  loss: 3.1153  data: 0.0143  batch: 0.4608  lr: 0.000100  max_mem: 4777
eta: 0:01:49  epoch: 35  step: 42765  mask_loss: 0.5405  ct_loss: 0.7649  wh_loss: 0.2832  py_loss: 1.4039  shape_loss: 0.1439  loss: 3.1363  data: 0.0137  batch: 0.4509  lr: 0.000100  max_mem: 4777
eta: 0:01:02  epoch: 35  step: 42865  mask_loss: 0.5563  ct_loss: 0.8924  wh_loss: 0.3261  py_loss: 1.5690  shape_loss: 0.1817  loss: 3.5255  data: 0.0132  batch: 0.4577  lr: 0.000100  max_mem: 4777
eta: 0:00:16  epoch: 35  step: 42965  mask_loss: 0.5308  ct_loss: 0.7259  wh_loss: 0.2521  py_loss: 1.1873  shape_loss: 0.1274  loss: 2.8234  data: 0.0131  batch: 0.4361  lr: 0.000100  max_mem: 4777
eta: 0:00:00  epoch: 35  step: 42999  mask_loss: 0.5593  ct_loss: 0.8119  wh_loss: 0.2979  py_loss: 1.4337  shape_loss: 0.1603  loss: 3.2630  data: 0.0128  batch: 0.4172  lr: 0.000100  max_mem: 4777
train: Epoch:37	
eta: 0:06:29  epoch: 36  step: 43100  mask_loss: 0.5493  ct_loss: 0.7774  wh_loss: 0.2917  py_loss: 1.4434  shape_loss: 0.1542  loss: 3.2160  data: 0.0137  batch: 0.4691  lr: 0.000100  max_mem: 4777
eta: 0:05:42  epoch: 36  step: 43200  mask_loss: 0.5172  ct_loss: 0.7553  wh_loss: 0.2585  py_loss: 1.2324  shape_loss: 0.1261  loss: 2.8895  data: 0.0140  batch: 0.4588  lr: 0.000100  max_mem: 4777
eta: 0:04:55  epoch: 36  step: 43300  mask_loss: 0.5255  ct_loss: 0.7142  wh_loss: 0.2766  py_loss: 1.3515  shape_loss: 0.1658  loss: 3.0336  data: 0.0136  batch: 0.4521  lr: 0.000100  max_mem: 4777
eta: 0:04:09  epoch: 36  step: 43400  mask_loss: 0.5243  ct_loss: 0.7479  wh_loss: 0.2738  py_loss: 1.3263  shape_loss: 0.1673  loss: 3.0395  data: 0.0140  batch: 0.4643  lr: 0.000100  max_mem: 4777
eta: 0:03:22  epoch: 36  step: 43500  mask_loss: 0.5309  ct_loss: 0.7833  wh_loss: 0.2791  py_loss: 1.3832  shape_loss: 0.1369  loss: 3.1134  data: 0.0135  batch: 0.4582  lr: 0.000100  max_mem: 4777
eta: 0:02:36  epoch: 36  step: 43600  mask_loss: 0.5465  ct_loss: 0.8012  wh_loss: 0.3228  py_loss: 1.6411  shape_loss: 0.1648  loss: 3.4764  data: 0.0131  batch: 0.4573  lr: 0.000100  max_mem: 4777
eta: 0:01:49  epoch: 36  step: 43700  mask_loss: 0.5370  ct_loss: 0.7411  wh_loss: 0.2507  py_loss: 1.2307  shape_loss: 0.1288  loss: 2.8883  data: 0.0134  batch: 0.4416  lr: 0.000100  max_mem: 4777
eta: 0:01:02  epoch: 36  step: 43800  mask_loss: 0.5240  ct_loss: 0.6908  wh_loss: 0.2867  py_loss: 1.4012  shape_loss: 0.1625  loss: 3.0652  data: 0.0145  batch: 0.4630  lr: 0.000100  max_mem: 4777
eta: 0:00:16  epoch: 36  step: 43900  mask_loss: 0.5192  ct_loss: 0.7430  wh_loss: 0.2278  py_loss: 1.0919  shape_loss: 0.1098  loss: 2.6917  data: 0.0142  batch: 0.4642  lr: 0.000100  max_mem: 4777
eta: 0:00:00  epoch: 36  step: 43934  mask_loss: 0.5444  ct_loss: 0.7295  wh_loss: 0.2810  py_loss: 1.3651  shape_loss: 0.1513  loss: 3.0712  data: 0.0123  batch: 0.4330  lr: 0.000100  max_mem: 4777
train: Epoch:38	
eta: 0:06:28  epoch: 37  step: 44035  mask_loss: 0.5192  ct_loss: 0.7738  wh_loss: 0.2772  py_loss: 1.3621  shape_loss: 0.1441  loss: 3.0763  data: 0.0140  batch: 0.4653  lr: 0.000100  max_mem: 4777
eta: 0:05:42  epoch: 37  step: 44135  mask_loss: 0.5288  ct_loss: 0.7386  wh_loss: 0.2815  py_loss: 1.3675  shape_loss: 0.1428  loss: 3.0592  data: 0.0134  batch: 0.4481  lr: 0.000100  max_mem: 4777
eta: 0:04:55  epoch: 37  step: 44235  mask_loss: 0.5137  ct_loss: 0.6793  wh_loss: 0.2577  py_loss: 1.2477  shape_loss: 0.1274  loss: 2.8257  data: 0.0134  batch: 0.4651  lr: 0.000100  max_mem: 4777
eta: 0:04:09  epoch: 37  step: 44335  mask_loss: 0.5161  ct_loss: 0.7208  wh_loss: 0.2672  py_loss: 1.3076  shape_loss: 0.1526  loss: 2.9644  data: 0.0146  batch: 0.4622  lr: 0.000100  max_mem: 4777
eta: 0:03:22  epoch: 37  step: 44435  mask_loss: 0.5258  ct_loss: 0.7163  wh_loss: 0.2886  py_loss: 1.3725  shape_loss: 0.1656  loss: 3.0688  data: 0.0137  batch: 0.4609  lr: 0.000100  max_mem: 4777
eta: 0:02:35  epoch: 37  step: 44535  mask_loss: 0.5362  ct_loss: 0.7674  wh_loss: 0.2910  py_loss: 1.4194  shape_loss: 0.1522  loss: 3.1663  data: 0.0131  batch: 0.4508  lr: 0.000100  max_mem: 4777
eta: 0:01:49  epoch: 37  step: 44635  mask_loss: 0.5472  ct_loss: 0.7780  wh_loss: 0.3091  py_loss: 1.4780  shape_loss: 0.1738  loss: 3.2861  data: 0.0135  batch: 0.4591  lr: 0.000100  max_mem: 4777
eta: 0:01:02  epoch: 37  step: 44735  mask_loss: 0.5537  ct_loss: 0.8034  wh_loss: 0.3043  py_loss: 1.3980  shape_loss: 0.1540  loss: 3.2135  data: 0.0139  batch: 0.4652  lr: 0.000100  max_mem: 4777
eta: 0:00:16  epoch: 37  step: 44835  mask_loss: 0.5226  ct_loss: 0.7198  wh_loss: 0.2798  py_loss: 1.3415  shape_loss: 0.1523  loss: 3.0160  data: 0.0133  batch: 0.4490  lr: 0.000100  max_mem: 4777
eta: 0:00:00  epoch: 37  step: 44869  mask_loss: 0.5417  ct_loss: 0.7283  wh_loss: 0.2764  py_loss: 1.3232  shape_loss: 0.1372  loss: 3.0070  data: 0.0136  batch: 0.4170  lr: 0.000100  max_mem: 4777
